commit,file,added_code,deleted_code,hash_clean,cve_id,hash,repo_url,rel_type,score,extraction_status,text_norm,cluster_kmeans,cluster_hac
cilium_33d1941c97201b4d7f4b4f6efc2d1c071f5c2cfe,install/kubernetes/quick-install.yaml,"        image: ""quay.io/cilium/cilium:v1.9.16""
        image: ""quay.io/cilium/cilium:v1.9.16""
        image: ""quay.io/cilium/cilium:v1.9.16""
        image: ""quay.io/cilium/operator-generic:v1.9.16""","        image: ""quay.io/cilium/cilium:v1.9.15@sha256:20c0f6cedc09a880d76695e7ac70755a662c4bddf6d5197cf609ffe499ab72ce""
        image: ""quay.io/cilium/cilium:v1.9.15@sha256:20c0f6cedc09a880d76695e7ac70755a662c4bddf6d5197cf609ffe499ab72ce""
        image: ""quay.io/cilium/cilium:v1.9.15@sha256:20c0f6cedc09a880d76695e7ac70755a662c4bddf6d5197cf609ffe499ab72ce""
        image: ""quay.io/cilium/operator-generic:v1.9.15@sha256:5f38912e638b96377f905369035e0afc89b45f24f7f27565b520f3573c4411f1""",33d1941c97201b4d7f4b4f6efc2d1c071f5c2cfe,CVE-2022-29178,33d1941c97201b4d7f4b4f6efc2d1c071f5c2cfe,https://github.com/cilium/cilium,NVD_GIT_REPOBASED,84,COMPLETED,"VAR: ""VAR.VAR/VAR/VAR:VAR.9.16"" VAR: ""VAR.VAR/VAR/VAR:VAR.9.16"" VAR: ""VAR.VAR/VAR/VAR:VAR.9.16"" VAR: ""VAR.VAR/VAR/VAR-VAR:VAR.9.16"" VAR: ""VAR.VAR/VAR/VAR:VAR.9.15@VAR:20c0f6cedc09a880d76695e7ac70755a662c4bddf6d5197cf609ffe499ab72ce"" VAR: ""VAR.VAR/VAR/VAR:VAR.9.15@VAR:20c0f6cedc09a880d76695e7ac70755a662c4bddf6d5197cf609ffe499ab72ce"" VAR: ""VAR.VAR/VAR/VAR:VAR.9.15@VAR:20c0f6cedc09a880d76695e7ac70755a662c4bddf6d5197cf609ffe499ab72ce"" VAR: ""VAR.VAR/VAR/VAR-VAR:VAR.9.15@VAR:5f38912e638b96377f905369035e0afc89b45f24f7f27565b520f3573c4411f1""",1,10
cilium_33d1941c97201b4d7f4b4f6efc2d1c071f5c2cfe,install/kubernetes/quick-install.yaml,"        image: ""quay.io/cilium/cilium:v1.9.16""
        image: ""quay.io/cilium/cilium:v1.9.16""
        image: ""quay.io/cilium/cilium:v1.9.16""
        image: ""quay.io/cilium/operator-generic:v1.9.16""","        image: ""quay.io/cilium/cilium:v1.9.15@sha256:20c0f6cedc09a880d76695e7ac70755a662c4bddf6d5197cf609ffe499ab72ce""
        image: ""quay.io/cilium/cilium:v1.9.15@sha256:20c0f6cedc09a880d76695e7ac70755a662c4bddf6d5197cf609ffe499ab72ce""
        image: ""quay.io/cilium/cilium:v1.9.15@sha256:20c0f6cedc09a880d76695e7ac70755a662c4bddf6d5197cf609ffe499ab72ce""
        image: ""quay.io/cilium/operator-generic:v1.9.15@sha256:5f38912e638b96377f905369035e0afc89b45f24f7f27565b520f3573c4411f1""",33d1941c97201b4d7f4b4f6efc2d1c071f5c2cfe,CVE-2022-29179,33d1941c97201b4d7f4b4f6efc2d1c071f5c2cfe,https://github.com/cilium/cilium,NVD_GIT_REPOBASED,68,COMPLETED,"VAR: ""VAR.VAR/VAR/VAR:VAR.9.16"" VAR: ""VAR.VAR/VAR/VAR:VAR.9.16"" VAR: ""VAR.VAR/VAR/VAR:VAR.9.16"" VAR: ""VAR.VAR/VAR/VAR-VAR:VAR.9.16"" VAR: ""VAR.VAR/VAR/VAR:VAR.9.15@VAR:20c0f6cedc09a880d76695e7ac70755a662c4bddf6d5197cf609ffe499ab72ce"" VAR: ""VAR.VAR/VAR/VAR:VAR.9.15@VAR:20c0f6cedc09a880d76695e7ac70755a662c4bddf6d5197cf609ffe499ab72ce"" VAR: ""VAR.VAR/VAR/VAR:VAR.9.15@VAR:20c0f6cedc09a880d76695e7ac70755a662c4bddf6d5197cf609ffe499ab72ce"" VAR: ""VAR.VAR/VAR/VAR-VAR:VAR.9.15@VAR:5f38912e638b96377f905369035e0afc89b45f24f7f27565b520f3573c4411f1""",1,10
cpython_cec1e9dfd769bd3a16142d0fdd1a36f19c77ed15,Python/sysmodule.c,"#include ""pycore_long.h""          // _PY_LONG_MAX_STR_DIGITS_THRESHOLD

/*[clinic input]
sys.get_int_max_str_digits

Set the maximum string digits limit for non-binary int<->str conversions.
[clinic start generated code]*/

static PyObject *
sys_get_int_max_str_digits_impl(PyObject *module)
/*[clinic end generated code: output=0042f5e8ae0e8631 input=8dab13e2023e60d5]*/
{
    PyInterpreterState *interp = _PyInterpreterState_GET();
    return PyLong_FromSsize_t(interp->int_max_str_digits);
}

/*[clinic input]
sys.set_int_max_str_digits

    maxdigits: int

Set the maximum string digits limit for non-binary int<->str conversions.
[clinic start generated code]*/

static PyObject *
sys_set_int_max_str_digits_impl(PyObject *module, int maxdigits)
/*[clinic end generated code: output=734d4c2511f2a56d input=d7e3f325db6910c5]*/
{
    PyThreadState *tstate = _PyThreadState_GET();
    if ((!maxdigits) || (maxdigits >= _PY_LONG_MAX_STR_DIGITS_THRESHOLD)) {
        tstate->interp->int_max_str_digits = maxdigits;
        Py_RETURN_NONE;
    } else {
        PyErr_Format(
            PyExc_ValueError, ""maxdigits must be 0 or larger than %d"",
            _PY_LONG_MAX_STR_DIGITS_THRESHOLD);
        return NULL;
    }
}

    SYS_GET_INT_MAX_STR_DIGITS_METHODDEF
    SYS_SET_INT_MAX_STR_DIGITS_METHODDEF
    {""int_max_str_digits"",      ""-X int_max_str_digits""},
    16
    SetFlag(_Py_global_config_int_max_str_digits);",    15,cec1e9dfd769bd3a16142d0fdd1a36f19c77ed15,CVE-2020-10735,cec1e9dfd769bd3a16142d0fdd1a36f19c77ed15,https://github.com/python/cpython,NVD_GIT_REPOBASED,186,COMPLETED," /*[VAR VAR] VAR.VAR VAR VAR VAR VAR VAR VAR VAR VAR-VAR VAR<->VAR VAR. [VAR VAR VAR VAR]*/ VAR VAR * VAR(VAR *VAR)  { VAR *VAR = VAR(); VAR VAR(VAR->VAR); } /*[VAR VAR] VAR.VAR VAR: VAR VAR VAR VAR VAR VAR VAR VAR VAR-VAR VAR<->VAR VAR. [VAR VAR VAR VAR]*/ VAR VAR * VAR(VAR *VAR, VAR VAR)  { VAR *VAR = VAR(); VAR ((!VAR) || (VAR >= VAR)) { VAR->VAR->VAR = VAR; VAR; } VAR { VAR( VAR, ""VAR VAR VAR 0 VAR VAR VAR %VAR"", VAR); VAR VAR; } } VAR VAR {""VAR"", ""-VAR VAR""}, 16 VAR(VAR); 15",1,10
django_8d7271578d7b153435b40fe40236ebec43cbf1b9,docs/releases/2.2.16.txt,"Django 2.2.16 fixes a security issue and two data loss bugs in 2.2.15.

CVE-2020-24583: Incorrect permissions on intermediate-level directories on Python 3.7+
======================================================================================

On Python 3.7+, :setting:`FILE_UPLOAD_DIRECTORY_PERMISSIONS` mode was not
applied to intermediate-level directories created in the process of uploading
files and to intermediate-level collected static directories when using the
:djadmin:`collectstatic` management command.

You should review and manually fix permissions on existing intermediate-level
directories.",Django 2.2.16 fixes two data loss bugs in 2.2.15.,8d7271578d7b153435b40fe40236ebec43cbf1b9,CVE-2020-24583,8d7271578d7b153435b40fe40236ebec43cbf1b9,https://github.com/django/django,GHSD_DIRECT_COMMIT,1337,COMPLETED,"VAR 2.2.16 VAR VAR VAR VAR VAR VAR VAR VAR VAR VAR 2.2.15. VAR-2020-24583: VAR VAR VAR VAR-VAR VAR VAR VAR 3.7+ ====================================================================================== VAR VAR 3.7+, :VAR:`VAR` VAR VAR VAR VAR VAR VAR-VAR VAR VAR VAR VAR VAR VAR VAR VAR VAR VAR VAR-VAR VAR VAR VAR VAR VAR VAR :VAR:`VAR` VAR VAR. VAR VAR VAR VAR VAR VAR VAR VAR VAR VAR-VAR VAR. VAR 2.2.16 VAR VAR VAR VAR VAR VAR 2.2.15.",1,10
envoy_2c60632d41555ec8b3d9ef5246242be637a2db0f,docs/root/version_history/version_history.rst,  v1.15.1,,2c60632d41555ec8b3d9ef5246242be637a2db0f,CVE-2020-25017,2c60632d41555ec8b3d9ef5246242be637a2db0f,https://github.com/envoyproxy/envoy,NVD_GIT_REPOBASED,102,COMPLETED,VAR.15.1 ,12,10
envoy_bb95af848c939cfe5b5ee33c5b1770558077e64e,api/envoy/extensions/transport_sockets/tls/v3/common.proto,"import ""envoy/annotations/deprecation.proto"";
// Matcher for subject alternative names, to match both type and value of the SAN.
message SubjectAltNameMatcher {
  // Indicates the choice of GeneralName as defined in section 4.2.1.5 of RFC 5280 to match
  // against.
  enum SanType {
    SAN_TYPE_UNSPECIFIED = 0;
    EMAIL = 1;
    DNS = 2;
    URI = 3;
    IP_ADDRESS = 4;
  }

  // Specification of type of SAN. Note that the default enum value is an invalid choice.
  SanType san_type = 1 [(validate.rules).enum = {defined_only: true not_in: 0}];

  // Matcher for SAN value.
  type.matcher.v3.StringMatcher matcher = 2 [(validate.rules).message = {required: true}];
}

// [#next-free-field: 16]
  // :ref:`match_typed_subject_alt_names
  // <envoy_v3_api_field_extensions.transport_sockets.tls.v3.CertificateValidationContext.match_typed_subject_alt_names>`) is also
  // The matching uses ""any"" semantics, that is to say, the SAN is verified if at least one matcher is
  // matched.
  //  match_typed_subject_alt_names:
  //  - san_type: DNS
  //    matcher:
  //      exact: ""api.example.com""
  repeated SubjectAltNameMatcher match_typed_subject_alt_names = 15;

  // This field is deprecated in favor of ref:`match_typed_subject_alt_names
  // <envoy_v3_api_field_extensions.transport_sockets.tls.v3.CertificateValidationContext.match_typed_subject_alt_names>`
  repeated type.matcher.v3.StringMatcher match_subject_alt_names = 9
      [deprecated = true, (envoy.annotations.deprecated_at_minor_version) = ""3.0""];","// [#next-free-field: 15]
  // :ref:`match_subject_alt_names
  // <envoy_v3_api_field_extensions.transport_sockets.tls.v3.CertificateValidationContext.match_subject_alt_names>`) is also
  //  match_subject_alt_names:
  //    exact: ""api.example.com""
  repeated type.matcher.v3.StringMatcher match_subject_alt_names = 9;",bb95af848c939cfe5b5ee33c5b1770558077e64e,CVE-2022-21656,bb95af848c939cfe5b5ee33c5b1770558077e64e,https://github.com/envoyproxy/envoy,NVD_DIRECT_COMMIT,1337,COMPLETED,"VAR ""VAR/VAR/VAR.VAR"";  VAR VAR {   VAR VAR { VAR = 0; VAR = 1; VAR = 2; VAR = 3; VAR = 4; }  VAR VAR = 1 [(VAR.VAR).VAR = {VAR: VAR VAR: 0}];  VAR.VAR.VAR.VAR VAR = 2 [(VAR.VAR).VAR = {VAR: VAR}]; }          VAR VAR VAR = 15;   VAR VAR.VAR.VAR.VAR VAR = 9 [VAR = VAR, (VAR.VAR.VAR) = ""3.0""];      VAR VAR.VAR.VAR.VAR VAR = 9;",12,10
FFmpeg_759001c534287a96dc96d1e274665feb7059145d,libavcodec/4xm.c,"#include ""libavutil/frame.h""
    AVFrame *last_picture;
static void init_mv(FourXContext *f, int linesize)
            f->mv[i] = mv[i][0] + mv[i][1] * linesize / 2;
            f->mv[i] = (i & 15) - 8 + ((i >> 4) - 8) * linesize / 2;
static int decode_p_frame(FourXContext *f, AVFrame *frame,
                          const uint8_t *buf, int length)
    uint16_t *dst    = (uint16_t *)frame->data[0];
    const int stride =             frame->linesize[0] >> 1;
    init_mv(f, frame->linesize[0]);
static inline void idct_put(FourXContext *f, AVFrame *frame, int x, int y)
    int stride           = frame->linesize[0] >> 1;
    uint16_t *dst = ((uint16_t*)frame->data[0]) + y * stride + x;
static int decode_i2_frame(FourXContext *f, AVFrame *frame, const uint8_t *buf, int length)
    uint16_t *dst    = (uint16_t*)frame->data[0];
    const int stride =            frame->linesize[0]>>1;
static int decode_i_frame(FourXContext *f, AVFrame *frame, const uint8_t *buf, int length)
            idct_put(f, frame, x, y);
    if ((ret = ff_get_buffer(avctx, picture, AV_GET_BUFFER_FLAG_REF)) < 0) {
        picture->pict_type = AV_PICTURE_TYPE_I;
        if ((ret = decode_i2_frame(f, picture, buf - 4, frame_size + 4)) < 0)
        picture->pict_type = AV_PICTURE_TYPE_I;
        if ((ret = decode_i_frame(f, picture, buf, frame_size)) < 0)
            if ((ret = ff_get_buffer(avctx, f->last_picture,
                                     AV_GET_BUFFER_FLAG_REF)) < 0) {
        picture->pict_type = AV_PICTURE_TYPE_P;
        if ((ret = decode_p_frame(f, picture, buf, frame_size)) < 0)
    picture->key_frame = picture->pict_type == AV_PICTURE_TYPE_I;
    av_frame_unref(f->last_picture);
    if ((ret = av_frame_ref(f->last_picture, picture)) < 0)
        return ret;
    f->last_picture = av_frame_alloc();
    if (!f->last_picture)
    av_frame_free(&f->last_picture);","    AVFrame *current_picture, *last_picture;
static void init_mv(FourXContext *f)
            f->mv[i] = mv[i][0] + mv[i][1] * f->current_picture->linesize[0] / 2;
            f->mv[i] = (i & 15) - 8 + ((i >> 4) - 8) * f->current_picture->linesize[0] / 2;
static int decode_p_frame(FourXContext *f, const uint8_t *buf, int length)
    uint16_t *dst    = (uint16_t *)f->current_picture->data[0];
    const int stride =             f->current_picture->linesize[0] >> 1;
    init_mv(f);
static inline void idct_put(FourXContext *f, int x, int y)
    int stride           = f->current_picture->linesize[0] >> 1;
    uint16_t *dst = ((uint16_t*)f->current_picture->data[0]) + y * stride + x;
static int decode_i2_frame(FourXContext *f, const uint8_t *buf, int length)
    uint16_t *dst    = (uint16_t*)f->current_picture->data[0];
    const int stride =            f->current_picture->linesize[0]>>1;
static int decode_i_frame(FourXContext *f, const uint8_t *buf, int length)
            idct_put(f, x, y);
    AVFrame *p;
    FFSWAP(AVFrame*, f->current_picture, f->last_picture);

    p                  = f->current_picture;
    avctx->coded_frame = p;

    if (p->data[0])
        avctx->release_buffer(avctx, p);

    p->reference = 1;
    if ((ret = ff_get_buffer(avctx, p)) < 0) {
        p->pict_type = AV_PICTURE_TYPE_I;
        if ((ret = decode_i2_frame(f, buf - 4, frame_size + 4)) < 0)
        p->pict_type = AV_PICTURE_TYPE_I;
        if ((ret = decode_i_frame(f, buf, frame_size)) < 0)
            f->last_picture->reference = 1;
            if ((ret = ff_get_buffer(avctx, f->last_picture)) < 0) {
        p->pict_type = AV_PICTURE_TYPE_P;
        if ((ret = decode_p_frame(f, buf, frame_size)) < 0)
    p->key_frame = p->pict_type == AV_PICTURE_TYPE_I;
    *picture   = *p;
    f->current_picture = avcodec_alloc_frame();
    f->last_picture    = avcodec_alloc_frame();
    if (!f->current_picture || !f->last_picture) {
        avcodec_free_frame(&f->current_picture);
        avcodec_free_frame(&f->last_picture);
    }
    if (f->current_picture->data[0])
        avctx->release_buffer(avctx, f->current_picture);
    if (f->last_picture->data[0])
        avctx->release_buffer(avctx, f->last_picture);
    avcodec_free_frame(&f->current_picture);
    avcodec_free_frame(&f->last_picture);",759001c534287a96dc96d1e274665feb7059145d,CVE-2011-3934,759001c534287a96dc96d1e274665feb7059145d,https://github.com/FFmpeg/FFmpeg,CPE_GIT_REPOBASED,76,COMPLETED," VAR *VAR; VAR VAR VAR(VAR *VAR, VAR VAR) VAR->VAR[VAR] = VAR[VAR][0] + VAR[VAR][1] * VAR / 2; VAR->VAR[VAR] = (VAR & 15) - 8 + ((VAR >> 4) - 8) * VAR / 2; VAR VAR VAR(VAR *VAR, VAR *VAR, VAR VAR *VAR, VAR VAR) VAR *VAR = (VAR *)VAR->VAR[0]; VAR VAR VAR = VAR->VAR[0] >> 1; VAR(VAR, VAR->VAR[0]); VAR VAR VAR VAR(VAR *VAR, VAR *VAR, VAR VAR, VAR VAR) VAR VAR = VAR->VAR[0] >> 1; VAR *VAR = ((VAR*)VAR->VAR[0]) + VAR * VAR + VAR; VAR VAR VAR(VAR *VAR, VAR *VAR, VAR VAR *VAR, VAR VAR) VAR *VAR = (VAR*)VAR->VAR[0]; VAR VAR VAR = VAR->VAR[0]>>1; VAR VAR VAR(VAR *VAR, VAR *VAR, VAR VAR *VAR, VAR VAR) VAR(VAR, VAR, VAR, VAR); VAR ((VAR = VAR(VAR, VAR, VAR)) < 0) { VAR->VAR = VAR; VAR ((VAR = VAR(VAR, VAR, VAR - 4, VAR + 4)) < 0) VAR->VAR = VAR; VAR ((VAR = VAR(VAR, VAR, VAR, VAR)) < 0) VAR ((VAR = VAR(VAR, VAR->VAR, VAR)) < 0) { VAR->VAR = VAR; VAR ((VAR = VAR(VAR, VAR, VAR, VAR)) < 0) VAR->VAR = VAR->VAR == VAR; VAR(VAR->VAR); VAR ((VAR = VAR(VAR->VAR, VAR)) < 0) VAR VAR; VAR->VAR = VAR(); VAR (!VAR->VAR) VAR(&VAR->VAR); VAR *VAR, *VAR; VAR VAR VAR(VAR *VAR) VAR->VAR[VAR] = VAR[VAR][0] + VAR[VAR][1] * VAR->VAR->VAR[0] / 2; VAR->VAR[VAR] = (VAR & 15) - 8 + ((VAR >> 4) - 8) * VAR->VAR->VAR[0] / 2; VAR VAR VAR(VAR *VAR, VAR VAR *VAR, VAR VAR) VAR *VAR = (VAR *)VAR->VAR->VAR[0]; VAR VAR VAR = VAR->VAR->VAR[0] >> 1; VAR(VAR); VAR VAR VAR VAR(VAR *VAR, VAR VAR, VAR VAR) VAR VAR = VAR->VAR->VAR[0] >> 1; VAR *VAR = ((VAR*)VAR->VAR->VAR[0]) + VAR * VAR + VAR; VAR VAR VAR(VAR *VAR, VAR VAR *VAR, VAR VAR) VAR *VAR = (VAR*)VAR->VAR->VAR[0]; VAR VAR VAR = VAR->VAR->VAR[0]>>1; VAR VAR VAR(VAR *VAR, VAR VAR *VAR, VAR VAR) VAR(VAR, VAR, VAR); VAR *VAR; VAR(VAR*, VAR->VAR, VAR->VAR); VAR = VAR->VAR; VAR->VAR = VAR; VAR (VAR->VAR[0]) VAR->VAR(VAR, VAR); VAR->VAR = 1; VAR ((VAR = VAR(VAR, VAR)) < 0) { VAR->VAR = VAR; VAR ((VAR = VAR(VAR, VAR - 4, VAR + 4)) < 0) VAR->VAR = VAR; VAR ((VAR = VAR(VAR, VAR, VAR)) < 0) VAR->VAR->VAR = 1; VAR ((VAR = VAR(VAR, VAR->VAR)) < 0) { VAR->VAR = VAR; VAR ((VAR = VAR(VAR, VAR, VAR)) < 0) VAR->VAR = VAR->VAR == VAR; *VAR = *VAR; VAR->VAR = VAR(); VAR->VAR = VAR(); VAR (!VAR->VAR || !VAR->VAR) { VAR(&VAR->VAR); VAR(&VAR->VAR); } VAR (VAR->VAR->VAR[0]) VAR->VAR(VAR, VAR->VAR); VAR (VAR->VAR->VAR[0]) VAR->VAR(VAR, VAR->VAR); VAR(&VAR->VAR); VAR(&VAR->VAR);",12,10
FFmpeg_759001c534287a96dc96d1e274665feb7059145d,libavcodec/dnxhddec.c,"static int dnxhd_decode_header(DNXHDContext *ctx, AVFrame *frame,
                               const uint8_t *buf, int buf_size, int first_field)
        frame->interlaced_frame = 1;
        frame->top_field_first  = first_field ^ ctx->cur_field;
    if ((ctx->height+15)>>4 == ctx->mb_height && frame->interlaced_frame)
        (ctx->mb_height << frame->interlaced_frame) > (ctx->height+15)>>4) {
static int dnxhd_decode_macroblock(DNXHDContext *ctx, AVFrame *frame, int x, int y)
    int dct_linesize_luma   = frame->linesize[0];
    int dct_linesize_chroma = frame->linesize[1];
    if (frame->interlaced_frame) {
    dest_y = frame->data[0] + ((y * dct_linesize_luma)   << 4) + (x << (4 + shift1));
    dest_u = frame->data[1] + ((y * dct_linesize_chroma) << 4) + (x << (3 + shift1));
    dest_v = frame->data[2] + ((y * dct_linesize_chroma) << 4) + (x << (3 + shift1));
        dest_y += frame->linesize[0];
        dest_u += frame->linesize[1];
        dest_v += frame->linesize[2];
static int dnxhd_decode_macroblocks(DNXHDContext *ctx, AVFrame *frame,
                                    const uint8_t *buf, int buf_size)
            dnxhd_decode_macroblock(ctx, frame, x, y);
    int ret;
    if (dnxhd_decode_header(ctx, picture, buf, buf_size, first_field) < 0)
        if ((ret = ff_get_buffer(avctx, picture, 0)) < 0) {
            return ret;
        picture->pict_type = AV_PICTURE_TYPE_I;
        picture->key_frame = 1;
    dnxhd_decode_macroblocks(ctx, picture, buf + 0x280, buf_size - 0x280);
    if (first_field && picture->interlaced_frame) {","    AVFrame picture;
    avctx->coded_frame = &ctx->picture;
    ctx->picture.type = AV_PICTURE_TYPE_I;
    ctx->picture.key_frame = 1;
static int dnxhd_decode_header(DNXHDContext *ctx, const uint8_t *buf, int buf_size, int first_field)
        ctx->picture.interlaced_frame = 1;
        ctx->picture.top_field_first = first_field ^ ctx->cur_field;
    if ((ctx->height+15)>>4 == ctx->mb_height && ctx->picture.interlaced_frame)
        (ctx->mb_height<<ctx->picture.interlaced_frame) > (ctx->height+15)>>4) {
static int dnxhd_decode_macroblock(DNXHDContext *ctx, int x, int y)
    int dct_linesize_luma   = ctx->picture.linesize[0];
    int dct_linesize_chroma = ctx->picture.linesize[1];
    if (ctx->picture.interlaced_frame) {
    dest_y = ctx->picture.data[0] + ((y * dct_linesize_luma)   << 4) + (x << (4 + shift1));
    dest_u = ctx->picture.data[1] + ((y * dct_linesize_chroma) << 4) + (x << (3 + shift1));
    dest_v = ctx->picture.data[2] + ((y * dct_linesize_chroma) << 4) + (x << (3 + shift1));
        dest_y += ctx->picture.linesize[0];
        dest_u += ctx->picture.linesize[1];
        dest_v += ctx->picture.linesize[2];
static int dnxhd_decode_macroblocks(DNXHDContext *ctx, const uint8_t *buf, int buf_size)
            dnxhd_decode_macroblock(ctx, x, y);
    if (dnxhd_decode_header(ctx, buf, buf_size, first_field) < 0)
        if (ctx->picture.data[0])
            avctx->release_buffer(avctx, &ctx->picture);
        if (ff_get_buffer(avctx, &ctx->picture) < 0) {
            return -1;
    dnxhd_decode_macroblocks(ctx, buf + 0x280, buf_size - 0x280);
    if (first_field && ctx->picture.interlaced_frame) {
    *picture = ctx->picture;
    if (ctx->picture.data[0])
        avctx->release_buffer(avctx, &ctx->picture);",759001c534287a96dc96d1e274665feb7059145d,CVE-2011-3934,759001c534287a96dc96d1e274665feb7059145d,https://github.com/FFmpeg/FFmpeg,CPE_GIT_REPOBASED,76,COMPLETED,"VAR VAR VAR(VAR *VAR, VAR *VAR, VAR VAR *VAR, VAR VAR, VAR VAR) VAR->VAR = 1; VAR->VAR = VAR ^ VAR->VAR; VAR ((VAR->VAR+15)>>4 == VAR->VAR && VAR->VAR) (VAR->VAR << VAR->VAR) > (VAR->VAR+15)>>4) { VAR VAR VAR(VAR *VAR, VAR *VAR, VAR VAR, VAR VAR) VAR VAR = VAR->VAR[0]; VAR VAR = VAR->VAR[1]; VAR (VAR->VAR) { VAR = VAR->VAR[0] + ((VAR * VAR) << 4) + (VAR << (4 + VAR)); VAR = VAR->VAR[1] + ((VAR * VAR) << 4) + (VAR << (3 + VAR)); VAR = VAR->VAR[2] + ((VAR * VAR) << 4) + (VAR << (3 + VAR)); VAR += VAR->VAR[0]; VAR += VAR->VAR[1]; VAR += VAR->VAR[2]; VAR VAR VAR(VAR *VAR, VAR *VAR, VAR VAR *VAR, VAR VAR) VAR(VAR, VAR, VAR, VAR); VAR VAR; VAR (VAR(VAR, VAR, VAR, VAR, VAR) < 0) VAR ((VAR = VAR(VAR, VAR, 0)) < 0) { VAR VAR; VAR->VAR = VAR; VAR->VAR = 1; VAR(VAR, VAR, VAR + 0x280, VAR - 0x280); VAR (VAR && VAR->VAR) { VAR VAR; VAR->VAR = &VAR->VAR; VAR->VAR.VAR = VAR; VAR->VAR.VAR = 1; VAR VAR VAR(VAR *VAR, VAR VAR *VAR, VAR VAR, VAR VAR) VAR->VAR.VAR = 1; VAR->VAR.VAR = VAR ^ VAR->VAR; VAR ((VAR->VAR+15)>>4 == VAR->VAR && VAR->VAR.VAR) (VAR->VAR<<VAR->VAR.VAR) > (VAR->VAR+15)>>4) { VAR VAR VAR(VAR *VAR, VAR VAR, VAR VAR) VAR VAR = VAR->VAR.VAR[0]; VAR VAR = VAR->VAR.VAR[1]; VAR (VAR->VAR.VAR) { VAR = VAR->VAR.VAR[0] + ((VAR * VAR) << 4) + (VAR << (4 + VAR)); VAR = VAR->VAR.VAR[1] + ((VAR * VAR) << 4) + (VAR << (3 + VAR)); VAR = VAR->VAR.VAR[2] + ((VAR * VAR) << 4) + (VAR << (3 + VAR)); VAR += VAR->VAR.VAR[0]; VAR += VAR->VAR.VAR[1]; VAR += VAR->VAR.VAR[2]; VAR VAR VAR(VAR *VAR, VAR VAR *VAR, VAR VAR) VAR(VAR, VAR, VAR); VAR (VAR(VAR, VAR, VAR, VAR) < 0) VAR (VAR->VAR.VAR[0]) VAR->VAR(VAR, &VAR->VAR); VAR (VAR(VAR, &VAR->VAR) < 0) { VAR -1; VAR(VAR, VAR + 0x280, VAR - 0x280); VAR (VAR && VAR->VAR.VAR) { *VAR = VAR->VAR; VAR (VAR->VAR.VAR[0]) VAR->VAR(VAR, &VAR->VAR);",12,10
FFmpeg_e07ac727c1cc9eed39e7f9117c97006f719864bd,libavcodec/g2meet.c,"        c->framebuf_stride = FFALIGN(c->width + 15, 16) * 3;
        aligned_height     = c->height + 15;","        c->framebuf_stride = FFALIGN(c->width * 3, 16);
        aligned_height     = FFALIGN(c->height,    16);",e07ac727c1cc9eed39e7f9117c97006f719864bd,CVE-2013-7022,e07ac727c1cc9eed39e7f9117c97006f719864bd,https://github.com/FFmpeg/FFmpeg,NVD_DIRECT_COMMIT,1337,COMPLETED,"VAR->VAR = VAR(VAR->VAR + 15, 16) * 3; VAR = VAR->VAR + 15; VAR->VAR = VAR(VAR->VAR * 3, 16); VAR = VAR(VAR->VAR, 16);",1,10
FFmpeg_e1219cdaf9fb4bc8cea410e1caf802373c1bfe51,libavcodec/tiff.c,"    uint64_t component_len;
    component_len = 15LL + strlen(sep);
    if (count >= (INT_MAX - 1)/component_len)
        return NULL;
    ap = av_malloc(component_len * count + 1);
    uint64_t component_len;
    component_len = 7LL + strlen(sep);
    if (count >= (INT_MAX - 1)/component_len)
        return NULL;
    ap = av_malloc(component_len * count + 1);
        unsigned l = snprintf(ap, component_len, ""%d%s"", sp[i], sep);
        if (l >= component_len) {
            av_free(ap0);
            return NULL;
        }","    int component_len;
    component_len = 15 + strlen(sep);
    ap = av_malloc(component_len * count);
    ap = av_malloc((5 + strlen(sep)) * count);
        int l = snprintf(ap, 5 + strlen(sep), ""%d%s"", sp[i], sep);",e1219cdaf9fb4bc8cea410e1caf802373c1bfe51,CVE-2013-0874,e1219cdaf9fb4bc8cea410e1caf802373c1bfe51,https://github.com/FFmpeg/FFmpeg,CPE_GIT_REPOBASED,82,COMPLETED,"VAR VAR; VAR = 15LL + VAR(VAR); VAR (VAR >= (VAR - 1)/VAR) VAR VAR; VAR = VAR(VAR * VAR + 1); VAR VAR; VAR = 7LL + VAR(VAR); VAR (VAR >= (VAR - 1)/VAR) VAR VAR; VAR = VAR(VAR * VAR + 1); VAR VAR = VAR(VAR, VAR, ""%VAR%VAR"", VAR[VAR], VAR); VAR (VAR >= VAR) { VAR(VAR); VAR VAR; } VAR VAR; VAR = 15 + VAR(VAR); VAR = VAR(VAR * VAR); VAR = VAR((5 + VAR(VAR)) * VAR); VAR VAR = VAR(VAR, 5 + VAR(VAR), ""%VAR%VAR"", VAR[VAR], VAR);",12,10
